ID,titles,origin_clean,date,topic
2925928539.0,Province to scrap renewal of licence plates:   Registration will be automatic for those 'in good standing',Toronto Star,2024-02-14,-1
2925928369.0,'I'm at a loss for words':   Ford government faces lawsuit over expansion of Pickering home where dozens died during COVID-19,Toronto Star,2024-02-14,1
2925579931.0,Doug Ford government scrapping licence plate renewals,Toronto Star,2024-02-13,-1
2925411539.0,In a victory for nurses teachers and thousands of unionized ...[Derived Headline ],Toronto Star,2024-02-13,20
2925380691.0,Post- secondary chaos comes courtesy of Ford,Toronto Star,2024-02-13,3
2925082274.0,"Doug Ford's wage restraint legislation is unconstitutional, appeal court finds",Toronto Star,2024-02-12,20
2924894817.0,A transgender policy rooted in politics,Toronto Star,2024-02-12,0
2924894745.0,Are your vehicle's licence plates up to date?:   More than a million risking nes over expired permits,Toronto Star,2024-02-12,-1
2924182926.0,Arbitrator awards 2.75% pay hike to Ontario teachers:   Retroactive bump compensates for province's 1% cap,Toronto Star,2024-02-10,20
2923765623.0,"Ford's actions bring sigh of relief:   Premier deserves kudos for keeping distance from Smith, Poilievre, other right-wing populists",Toronto Star,2024-02-09,0
2923260436.0,Why Ford's PCs won't follow Smith on trans rights: 'This isn't Alberta',Toronto Star,2024-02-08,0
2923258989.0,Public banks should serve the public,Toronto Star,2024-02-08,1
2923117673.0,Toronto Western Hospital getting more beds and operating rooms to help tackle wait times,Toronto Star,2024-02-06,1
2922392576.0,TTC joins single-fare payment system,Toronto Star,2024-02-06,17
2922391636.0,Ford hails ruling on mandate letters,Toronto Star,2024-02-06,-1
2921666927.0,Ford takes aim at 'queen of the carbon tax':   Premier's campaign-style speech to the Tory troops focuses on new Liberal leader Crombie,Toronto Star,2024-02-04,0
2921460797.0,"Children learn through play:   Doug Ford government to revamp full-day kindergarten curriculum, Jan. 23",Toronto Star,2024-02-03,3
2921458619.0,Top court supports mandate letter secrecy:   Ruling protects Ford's directives to his cabinet ministers,Toronto Star,2024-02-03,-1
2921083344.0,Supreme Court rules Doug Ford's mandate letters for cabinet ministers can be kept secret,Toronto Star,2024-02-02,-1
2920454133.0,Ontario's new odd couple may save Toronto,Toronto Star,2024-02-01,10
2920443763.0,Ford dismisses need for tuition hike:   Postsecondary schools haven't seen increase since 2019,Toronto Star,2024-02-01,3
2920436071.0,Province misfires on ServiceOntario,Toronto Star,2024-02-01,19
2920226916.0,"Under pressure from universities, Doug Ford says it's 'not the time' for a tuition increase",Toronto Star,2024-01-31,3
2920057553.0,Province eyes plan to revamp Pickering reactors:   Costly project raises questions as price of green energy falls,Toronto Star,2024-01-31,11
2920279488.0,"Colleges, universities warn of 'long-lasting consequences' from international student cap",Toronto Star,2024-01-30,3
2919808157.0,Ontario seeks approval to refurbish 4 Pickering nuclear reactors,Toronto Star,2024-01-30,11
2919759457.0,Ford approves three MZOs - with Chow's OK,Toronto Star,2024-01-30,21
2919137471.0,"10,000 Ontario patients cut loose because of staffing shortages",Toronto Star,2024-01-28,1
2918963102.0,"Trouble lurking for Ford's Tories?:   New poll suggests party in lead, but undecided voters could change things",Toronto Star,2024-01-28,0
2918722124.0,New measures to 'protect students':   Ontario restores ban on public-private college partnerships amid international student cap,Toronto Star,2024-01-27,3
2918611961.0,Pierre Poilievre poaches Doug Ford cabinet minister to run federally,Toronto Star,2024-01-26,0
2918481602.0,Harassment law to punish politicians:   Ford says legislation will force local officials out of roles if they have behaved inappropriately,Toronto Star,2024-01-26,-1
2917776405.0,Reforms on international students were long past due,Toronto Star,2024-01-24,3
2917499588.0,Rural Ontario to get piece of housing pie:   Ford letting smaller towns share in $1.2B program to boost construction,Toronto Star,2024-01-23,10
2917498490.0,Ford's office denies claims of inconsistencies in testimony:   NDP says emails show government was 'far more involved' in land removal,Toronto Star,2024-01-23,18
2917178462.0,"Ford's office knew earlier of land swap plan, internal email suggests:   Message to aide contradicts testimony to ethics watchdogMessage to aide contradicts testimony to ethics watchdog",Toronto Star,2024-01-22,18
2916625213.0,Municipalities back bill rejected by Ford's Tories:   Sexual harassment legislation would see guilty local politicians kicked out of office,Toronto Star,2024-01-20,-1
2916356959.0,"Ontario expanding Hazel McCallion LRT:   Plan to add to route in Mississauga, Brampton comes amid criticism over other delayed projects",Toronto Star,2024-01-19,17
2916356950.0,Province slammed for use of temporary nurses:   Agencies charge high rates amid staffing shortages,Toronto Star,2024-01-19,1
2916356585.0,It's Big Tech versus little minds,Toronto Star,2024-01-19,3
2915913479.0,"Private-clinic plan to begin in spring:   Non-profit to oversee provincial program allowing companies to offer CT scans, MRIs and more",Toronto Star,2024-01-18,1
2915912917.0,MPPs' salaries stuck at 2008 levels:   Insiders worry wages may limit candidate pool,Toronto Star,2024-01-18,-1
2915522498.0,Former PC minister in political limbo:   Independent MPP must wait for RCMP Greenbelt investigation to finish before ethics review,Toronto Star,2024-01-17,18
2914889870.0,Young Ontario activists' climate lawsuit against province goes to Court of Appeal on Monday,Toronto Star,2024-01-15,11
2914567835.0,"Ontario Crombie's to discover, win",Toronto Star,2024-01-15,0
2914557378.0,"Lawsuit heads to appeals court:   Province's handling of crisis breached Charter rights, young activists say",Toronto Star,2024-01-15,11
2913405180.0,Need a health card? Go to Staples:   Some ServiceOntario spots are closing and moving into stores,Toronto Star,2024-01-12,19
2913404925.0,Small caucus but a big paycheque for Crombie:   Liberal leader will make more than head of official Opposition despite just 9 MPPs,Toronto Star,2024-01-12,0
2912222611.0,Flip-flop won't undo damage by Ford,Toronto Star,2024-01-10,11
2910806496.0,"Ontario needs a meaningful plan A welcome about face on ...[Derived Headline ] :   A welcome about-face on green energy, Editorial, Dec. 20",Toronto Star,2024-01-06,11
2910127871.0,Greenbelt mess may scuttle lucrative fundraising event:   Leader's dinner raised a record $6 million for Conservative party last year,Toronto Star,2024-01-05,18
2909041081.0,Crombie smashes fundraising target as Liberals collect $1.2M,Toronto Star,2024-01-03,0
2908074345.0,Ford extends gas tax cut:   Provincial government rings in new year with new laws and regulations,Toronto Star,2024-01-01,2
3171912951.0,WARMINGTON: Crombie vows to free Sir John A. Macdonald statue if she wins election,The Toronto Sun,2025-02-26,0
3171906491.0,WARMINGTON: Will premier hopeful Bonnie Crombie's gamble pay off?,The Toronto Sun,2025-02-26,0
3171528414.0,Is this seat taken?; 8 ridings to watch on election day,The Toronto Sun,2025-02-26,0
3171307741.0,Ontario Liberal Leader Bonnie Crombie endorses Mark Carney,The Toronto Sun,2025-02-25,0
3171101403.0,Stiles touts stronger health care at Windsor stop,The Toronto Sun,2025-02-25,0
3171100385.0,Grits: It's Ford's fault; Crombie blames Tories for poorly vetted Liberal candidates,The Toronto Sun,2025-02-25,0
3171099601.0,Pills that kill; Ontario cops looking for fentanyl; at border - and finding plenty of it,The Toronto Sun,2025-02-25,0
3170919154.0,Bonnie Crombie blames PCs for poorly vetted Ontario Liberal candidates,The Toronto Sun,2025-02-24,0
3170651728.0,Ford in poll position; PC leader is dominating on top issues for Ontario voters,The Toronto Sun,2025-02-24,0
3169876650.0,BATRA'S BURNING QUESTIONS: Is the election in the bag for Doug Ford and does it matter?,The Toronto Sun,2025-02-23,0
3169666863.0,Playing long game; Ford's U.S. charm offensive could pay off,The Toronto Sun,2025-02-22,0
3169580980.0,LILLEY: Ford plays the long game in charm offensive against Trump,The Toronto Sun,2025-02-21,0
3169286320.0,"Scrappin' for silver; NDP, Grits locked in battle to see which party can look most foolish",The Toronto Sun,2025-02-21,-1
3169231534.0,LILLEY: Strange days as Ontario election campaign winds down,The Toronto Sun,2025-02-20,-1
3169001602.0,OPINION: Boilermakers endorse Doug Ford to power Ontario's future,The Toronto Sun,2025-02-20,11
3168919277.0,Crombie rips absent Ford; 'Have the balls to say it to my face',The Toronto Sun,2025-02-20,0
3168786455.0,"'Have the balls to say it to my face,' Crombie challenges Ford over campaign criticism",The Toronto Sun,2025-02-19,0
3168138077.0,More Canadians willing to take hard line on crime,The Toronto Sun,2025-02-18,9
3168137734.0,The great berate; Ford survives 3-on-1 attack in provincial election debate,The Toronto Sun,2025-02-18,0
3168117029.0,LILLEY: Ford survives 3-on-1 attack during provincial election debate,The Toronto Sun,2025-02-18,0
3167430283.0,Injection of hope; Brampton politicians laud province for shuttering drug use site,The Toronto Sun,2025-02-16,8
3167341616.0,"OPINION: Thank you, Minister Sylvia Jones, for protecting Brampton families from unsafe drug policies",The Toronto Sun,2025-02-15,8
3166373395.0,Harsh lesson in economics; Colleges' funding crisis can no longer be ignored,The Toronto Sun,2025-02-13,3
3166029650.0,'Fortress am-can'; Ford takes tariff fight to U.S. capital,The Toronto Sun,2025-02-12,0
3165912613.0,"LILLEY: Ford takes tariff fight to U.S. capital, proposes 'Fortress Am-Can'",The Toronto Sun,2025-02-11,0
3165544126.0,Drop and Gimme 20.; Grit issues pushup challenge to Ford,The Toronto Sun,2025-02-11,0
3165543348.0,Labour groups uniting behind PCs,The Toronto Sun,2025-02-11,-1
3165467083.0,Crombie issues pushup challenge to Ford during campaign stop,The Toronto Sun,2025-02-10,0
3165223898.0,Election Season,The Toronto Sun,2025-02-10,0
3165223710.0,Uper-size ads; Ontario election over Trump spills over to gridiron broadcast,The Toronto Sun,2025-02-10,0
3164742094.0,Tariff turmoil,The Toronto Sun,2025-02-08,0
3164741695.0,"Indeed, these are interesting times; Runaway taxes, slow approvals, political inertia will need to be addressed",The Toronto Sun,2025-02-08,10
3164509996.0,Long-term health struggle; No quick fix coming for Ontario doctor shortage,The Toronto Sun,2025-02-07,1
3164440279.0,LILLEY: No quick fix coming for Ontario doctor shortage,The Toronto Sun,2025-02-06,1
3164416132.0,"PCs promise trains, Liberals promise doctors, NDP promise rent relief",The Toronto Sun,2025-02-06,17
3163613725.0,Ford vows to upload Ottawa's LRT system,The Toronto Sun,2025-02-05,17
3163613714.0,More unions back Tories,The Toronto Sun,2025-02-05,-1
3163613689.0,"Stuck in neutral; Despite reprieve, tariffs will eventually hit Ontario's vulnerable auto industry",The Toronto Sun,2025-02-05,0
3163613086.0,"Fix Ontario's schools, hire more staff: NDP's Stiles",The Toronto Sun,2025-02-05,3
3163570732.0,"LILLEY: Despite reprieve, tariffs will eventually hit Ontario's auto industry",Other,2025-02-05,0
3163550347.0,"LILLEY UNLEASHED: Trump tariff threats gone, for now, is Ford going to pivot?",The Toronto Sun,2025-02-04,0
3163527179.0,"Fix Ontario's schools, hire more staff: NDP's Marit Stiles",The Toronto Sun,2025-02-04,3
3163297152.0,Trade war boosts PC popularity; Trade war boosts PC popularity,The Toronto Sun,2025-02-04,0
3163235317.0,WATCH: Ford takes questions about Trump's tariffs,The Toronto Sun,2025-02-03,0
3163190460.0,Trump trade war doubles Ford PC lead in Ontario election race: Poll,The Toronto Sun,2025-02-03,0
